anex_xml_id,catalog_hotel_id
26495,70101
26498,9134
26500,69250
26503,158200
26504,26136
26506,26386
26510,69250
26521,69432
26522,66668
26529,61625
26538,13386
26549,61632
26550,69431
26551,69116
26572,27351
26579,69145
26580,69427
26582,66525
26584,27388
26585,69255
26587,69253
26594,71237
26602,69428
26603,69943
26605,57156
26610,69409
26613,46747
26616,13336
26620,37526
26621,70465
26623,10463
26624,69307
26625,1044
26626,1308
26628,69419
26632,48435
26633,28595
26634,68985
26635,31848
26644,11470
26650,13607
26668,69969
26672,12112
26676,66527
26677,69348
26682,16550
26684,81477
26687,65830
26697,13626
26698,15906
26701,69077
26705,58050
26708,67379
26722,21708
26723,68661
26724,66560
26725,69305
26728,24465
26731,67754
26735,44529
26740,69421
26751,57888
26752,69263
26763,69426
26764,69429
26766,12183
26768,67302
26774,13429
26777,13668
26778,13647
26790,70562
26795,69852
26796,37227
26797,69462
26798,48133
26799,46669
26809,70572
26813,64240
26817,67186
26820,66520
26826,47901
26836,25389
26837,69923
26839,25381
26847,61617
26857,70325
26860,70369
26861,70565
26864,50657
26873,77770
26880,66548
26887,42493
26888,66375
26892,69487
26895,20960
26899,70575
26912,67241
26925,70820
26930,1294
26931,1293
26934,10920
26936,43408
26937,61620
26938,5719
26939,74207
26941,19528
26944,116393
26949,32461
26950,17025
26951,39031
26955,70779
26957,68600
26958,47650
26959,129274
26961,62812
26992,9914
26997,10525
27006,70031
27009,69813
27010,74104
27024,69851
27025,46792
27027,71562
27028,22310
27031,82093
27040,70143
27043,78877
27051,9581
27052,69149
27058,73617
27067,44345
27082,19449
27085,12897
27088,24731
27092,42843
27093,58095
27095,45028
27098,9631
27100,69441
27102,69789
27103,153854
27104,71150
27123,19429
27124,20223
27125,47468
27147,19780
27150,71497
27152,16550
27156,56485
27157,19927
27160,46192
27163,70090
27176,60179
27177,70353
27181,66681
27182,10544
27187,45026
27198,53281
27199,107949
27203,9019
27204,70270
27209,29394
27213,31646
27215,20141
27216,9831
27223,70569
27225,10450
27227,66910
27235,65228
27244,10984
27245,71553
27246,8971
27256,19805
27257,74682
27258,69236
27262,69781
27264,70706
27276,31442
27278,11275
27279,31755
27281,59670
27283,20177
27286,51092
27293,60470
27295,56428
27297,66533
27301,9887
27304,46205
27306,63332
27307,11078
27308,14364
27310,47351
27311,31595
27317,71506
27318,72994
27319,70230
27327,31617
27328,15216
27332,15219
27333,37081
27335,69655
27343,19600
27346,16500
27347,10444
27351,10772
27352,10981
27353,31763
27354,11076
27355,20072
27356,9669
27357,16522
27360,7997
27361,624
27362,34383
27363,16524
27365,47346
27366,20087
27368,11223
27369,31600
27370,11242
27371,55305
27372,11268
27373,29549
27378,14435
27381,69260
27386,71091
27388,11232
27390,59602
27391,12189
27392,74100
27395,3541
27402,70730
27403,19350
27405,19524
27415,70455
27417,40286
27420,29445
27424,19832
27426,20045
27428,9745
27429,70048
27437,71129
27440,69557
27441,52046
27446,75041
27447,50004
27451,11283
27454,8021
27455,70047
27456,22708
27457,12408
27462,9805
27465,74134
27469,70280
27472,17644
27477,61022
27480,30049
27482,17643
27483,27576
27486,48491
27487,30071
27500,60322
27512,115352
27528,38333
27529,65652
27570,10051
27576,7226
27581,10783
27584,10992
27589,16322
27590,11305
27591,51003
27593,14505
27603,127218
27609,1086
27612,71251
27614,21649
27628,48905
27656,65547
27659,48896
27660,9640
27668,7578
27672,7568
27678,66171
27691,59704
27692,10589
27699,10650
27710,25038
27711,11218
27717,19750
27721,11048
27736,34649
27744,10799
27747,53715
27762,10875
27766,71687
27768,15673
27769,72652
27771,71880
27779,17436
27784,71103
27787,66518
27795,62303
27800,62263
27801,74098
27811,53728
27821,71176
27826,70825
27829,75399
27832,70977
27835,10216
27841,29494
27863,14567
27864,34703
27876,74669
27882,68412
27899,31561
27902,10074
27908,9841
27915,46458
27916,46590
27920,10100
27922,10857
27925,34345
27927,30069
27932,56072
27935,40505
27936,59260
27937,50509
27945,9810
27962,31646
27969,11225
27971,11242
27974,10430
27980,58781
27983,30425
27984,19675
27989,57311
27990,30033
27992,40263
27999,30503
28001,37423
28010,32050
28017,38407
28022,38009
28027,46441
28035,73908
28038,30452
28041,30761
28042,68628
28044,570
28045,71297
28093,38430
28136,58891
28138,39112
28139,30516
28144,16657
28163,39131
28165,73591
28166,73584
28173,72490
28178,30279
28210,159677
28213,69307
28215,65488
28218,13209
28220,68731
28222,13728
28226,13339
28227,19721
28228,13364
28230,82377
28234,13216
28235,58514
28237,74965
28243,30084
28246,46801
28255,73984
28260,38190
28265,38004
28266,30185
28269,30058
28270,14616
28271,14617
28272,71068
28273,15210
28275,13427
28278,30460
28283,42501
28287,36501
28290,47225
28291,13572
28300,12141
28303,71808
28308,73589
28312,72245
28324,66955
28325,53662
28328,30042
28329,55643
28335,71540
28352,72765
28361,62675
28371,30155
28383,70651
28386,13384
28399,70051
28409,30036
28414,30077
28415,70939
28421,71413
28424,36989
28431,45406
28445,52317
28447,52307
28456,72832
28458,72833
28464,62839
28471,78385
28485,72987
28490,47655
28491,64103
28499,72931
28504,35296
28514,72623
28535,73271
28538,56478
28545,74300
28581,63894
28583,52422
28585,12145
28587,51238
28589,75312
28590,43227
28593,59109
28594,2841
28595,74434
28596,50983
28598,57615
28603,38128
28614,59660
28616,42997
28618,73924
28620,68955
28625,32478
28627,64175
28630,65710
28632,37009
28634,68951
28635,52295
28637,52302
28638,37021
28640,51140
28641,45122
28644,44569
28645,37027
28652,51141
28654,51137
28659,64751
28661,60613
28662,52311
28664,72822
28666,44568
28668,56886
28669,37020
28675,69869
28676,57343
28677,71394
28678,128361
28679,66797
28681,37029
28682,68953
28683,60614
28687,37014
28688,51138
28690,52309
28692,45121
28697,69817
28700,37005
28708,39215
28709,59129
28714,804
28715,73925
28726,71519
28729,30155
28732,30258
28754,45320
28755,38104
28760,71110
28763,17278
28764,44701
28769,44515
28770,38064
28772,72859
28773,38073
28775,73439
28776,38086
28777,38095
28778,38121
28779,65546
28780,38040
28781,38057
28782,70215
28785,17335
28786,17369
28787,77557
28788,17362
28789,70107
28790,68176
28793,28665
28795,17641
28800,73676
28801,68950
28802,37008
28803,73811
28805,38068
28811,45121
28813,43719
28819,38094
28823,81031
28829,17409
28830,17436
28831,73480
28834,82368
28841,73677
28843,37202
28846,17507
28847,31843
28848,54806
28849,17646
28853,30601
28857,17655
28858,45278
28859,76298
28872,76629
28876,77595
28877,32333
28879,60389
28893,29351
28904,38048
28906,43917
28910,38135
28915,74540
28922,17368
28929,17328
28934,63136
28935,43462
28936,44427
28937,52307
28940,59133
28943,17447
28953,62864
28976,28497
28977,62858
28983,68079
28987,70480
28989,70482
29003,74749
29010,38231
29012,31832
29014,71261
29016,30762
29019,74150
29022,74330
29023,56597
29025,73873
29026,73961
29028,59137
29029,56881
29032,45569
29055,359
29057,1856
29063,70107
29069,74163
29075,47729
29081,59341
29082,74146
29085,28596
29086,71549
29088,17454
29091,74315
29093,57198
29094,42929
29095,70706
29100,1433
29102,38333
29105,9194
29106,58654
29122,45315
29124,17392
29127,74173
29136,74355
29139,9206
29142,74359
29143,70359
29145,74269
29146,21816
29147,27304
29151,5647
29153,74283
29155,74339
29157,58994
29160,6586
29161,6446
29168,74341
29170,73812
29171,74340
29176,66897
29178,66904
29180,65900
29181,37023
29185,58994
29188,6465
29191,21595
29193,74363
29194,64439
29195,74368
29196,74369
29198,74395
29204,60613
29208,6751
29209,74209
29211,9224
29213,6661
29214,6372
29217,6553
29222,65724
29224,74468
29231,29149
29232,6374
29233,6373
29234,5708
29235,47795
29236,74368
29238,30069
29239,70187
29240,30080
29241,71351
29243,55643
29244,58781
29245,54630
29246,42857
29248,30084
29249,74521
29254,17634
29259,38088
29263,75152
29265,75708
29266,75042
29278,75393
29282,37003
29283,2828
29300,74729
29307,74750
29310,71594
29312,65685
29319,16022
29326,1083
29331,39180
29334,72870
29339,75311
29340,9638
29347,16403
29356,80478
29357,19675
29361,10100
29364,445
29367,65940
29376,30331
29378,74276
29383,49883
29385,29438
29390,9906
29391,75377
29394,68913
29406,29456
29412,30149
29413,10600
29414,10668
29416,65583
29423,46640
29425,72478
29429,75817
29434,68239
29435,48384
29436,31985
29443,65556
29447,10907
29451,72466
29455,75550
29462,75344
29463,5524
29465,27628
29472,20160
29473,45406
29475,2821
29476,17625
29477,29368
29478,157666
29479,20172
29495,9678
29501,63495
29511,75505
29528,51292
29534,75530
29537,10788
29546,35857
29547,37597
29548,17581
29550,30354
29551,36519
29552,45870
29553,53224
29554,45872
29558,441
29564,24726
29566,74643
29576,94979
29582,30386
29585,38167
29587,30442
29596,50367
29602,65749
29605,38197
29612,41098
29613,40613
29620,37539
29629,17300
29632,28710
29636,59127
29638,75602
29639,75694
29647,70727
29649,45886
29656,71473
29660,32022
29661,75557
29673,75674
29674,57030
29677,72855
29678,56348
29681,75709
29692,71540
29694,74453
29698,68171
29700,75425
29709,58514
29720,27588
29722,75867
29731,9440
29736,62839
29753,3667
29754,3666
29759,10418
29760,19772
29770,71295
29771,38463
29774,34636
29775,47933
29777,47351
29782,66896
29790,71071
29804,10721
29806,10709
29808,75855
29814,30333
29817,10107
29822,9899
29826,10956
29827,19856
29842,30747
29845,75828
29846,58993
29847,11006
29848,49948
29850,11088
29866,19843
29870,75810
29871,35275
29874,77548
29875,66029
29880,75869
29887,42021
29888,76366
29889,74283
29897,56717
29899,17363
29901,25443
29904,10664
29905,30049
29906,68469
29907,10764
29908,44404
29909,53525
29911,28721
29913,65889
29915,72978
29916,72473
29917,65754
29922,33654
29923,68658
29925,24462
29928,75920
29929,58891
29931,17674
29932,69036
29939,56798
29943,9835
29944,9874
29946,9907
29948,77952
29949,25176
29950,9962
29955,10760
29964,11046
29969,30069
29973,25229
29976,27559
29980,25796
29981,66545
29982,19875
29983,10767
29985,74315
29986,75393
29989,71519
29991,39215
29992,75312
29993,43227
30001,28781
30003,17590
30017,30077
30018,138140
30028,40498
30032,75360
30035,3605
30036,3581
30044,48491
30046,4007
30048,45086
30050,37581
30053,72243
30087,30435
30155,48284
30161,31932
30166,47148
30167,73254
30171,3724
30182,69522
30183,76219
30186,75635
30192,75782
30195,74881
30199,76124
30202,71584
30205,71291
30211,32077
30212,38636
30215,75022
30223,71551
30226,40557
30228,6485
30229,3797
30241,30288
30258,94979
30262,30193
30273,30286
30280,38263
30281,65393
30283,30234
30289,30080
30291,62563
30296,59117
30297,71590
30299,66894
30300,38689
30302,45985
30306,73979
30307,17644
30308,75716
30311,4470
30320,74433
30322,64438
30323,42807
30324,75576
30325,75575
30329,3658
30330,3937
30331,21006
30332,66023
30333,6531
30334,28183
30336,16198
30398,5332
30404,40498
30416,51290
30417,56428
30421,17699
30423,58629
30431,69951
30433,69886
30434,39080
30435,54383
30436,64067
30439,64866
30440,58818
30443,43870
30448,37581
30450,58768
30453,39083
30454,39084
30455,37590
30461,43874
30462,41540
30463,39091
30465,62263
30468,74475
30473,71161
30476,3903
30480,63935
30483,3613
30484,6414
30495,16292
30496,5569
30508,75995
30511,3827
30514,3828
30515,3971
30518,56072
30523,1560
30525,75957
30526,41070
30533,28612
30534,76449
30536,17469
30539,17445
30543,16285
30544,153159
30546,75854
30547,56071
30553,71312
30556,76427
30565,54376
30582,70756
30585,5495
30592,20277
30594,30365
30595,40569
30602,3730
30607,3781
30614,71474
30626,3959
30627,3939
30630,77232
30636,76515
30659,5523
30663,75577
30668,46030
30669,65623
30670,54557
30671,3611
30673,21499
30677,16172
30678,3728
30681,76185
30686,51292
30696,75957
30701,5437
30703,3612
30708,76727
30711,75142
30712,28736
30721,76936
30725,60441
30728,51651
30729,3818
30735,3726
30736,2719
30745,76745
30746,76745
30755,3583
30776,7019
30782,71878
30783,36513
30785,40155
30786,31934
30794,27284
30795,3773
30796,5236
30807,3952
30808,16224
30810,5233
30811,2671
30813,76213
30816,65654
30826,76624
30895,43657
30902,77359
30905,77299
30914,24117
30916,24499
30917,13255
30922,78178
30923,51263
30928,13186
30935,13704
30945,38118
30947,36999
30957,29845
30963,29846
30966,29799
30968,3772
30973,29950
30974,55608
30982,29909
30986,29895
30987,29951
30993,29872
31004,29820
31013,51366
31014,77421
31015,68413
31016,76602
31048,45778
31102,46257
31110,45792
31115,45870
31117,63246
31122,45784
31128,47914
31131,49289
31132,45876
31133,49290
31135,59565
31136,47911
31137,45779
31138,45872
31159,17333
31160,5353
31187,64439
31195,48838
31226,77962
31228,79590
31252,77749
31257,77750
31262,77688
31264,77615
31265,77708
31276,48462
31352,168
31353,59278
31356,30601
31357,77859
31365,70458
31366,29831
31367,81335
31368,38416
31379,29849
31384,74325
31395,76543
31397,17418
31398,60401
31403,78809
31404,2808
31418,77625
31422,74338
31424,77417
31429,81795
31431,81681
31434,81771
31447,77613
31454,77625
31455,56422
31460,59124
31464,24457
31474,39146
31485,68270
31497,17446
31499,65818
31502,77608
31504,63103
31507,21760
31509,17305
31523,5444
31525,16021
31529,1842
31531,77639
31535,3639
31538,21041
31541,6627
31543,3864
31544,6361
31555,38151
31557,38071
31562,78209
31563,26102
31565,52769
31575,78205
31576,73896
31583,158201
31585,78140
31587,38425
31594,3934
31595,72791
31607,77585
31615,65722
31626,77872
31630,70360
31639,2789
31647,2790
31648,68209
31656,3918
31657,69365
31668,28786
31671,63201
31673,60184
31675,2244
31677,36982
31679,29906
31708,59445
31720,72306
31728,9387
31750,6552
31762,68176
31776,10665
31782,10949
31789,2858
31793,10234
31802,78951
31809,75831
31821,9613
31825,10337
31830,10659
31834,10402
31844,40920
31849,10992
31857,19329
31860,17636
31868,43529
31874,49567
31911,25612
31915,2192
31919,17647
31920,129630
31922,10069
31925,12116
31926,37531
31930,48128
31931,25701
31932,25684
31933,25611
31934,129647
31935,25690
31939,11005
31965,83247
31969,7552
31981,7503
31988,76504
31993,7555
32006,7492
32010,66334
32012,27840
32021,68060
32022,72716
32029,66171
32031,75937
32035,7543
32047,32177
32048,7575
32053,7579
32057,17020
32089,10874
32094,56569
32100,77638
32102,66081
32116,11108
32129,40225
32133,9612
32134,10933
32135,10557
32139,61174
32141,66250
32149,78905
32153,70727
32157,46850
32158,10565
32160,66160
32162,6339
32163,10737
32164,16498
32165,10411
32169,78638
32174,10305
32176,46188
32181,27838
32184,2794
32199,1485
32203,15692
32223,5424
32225,10352
32226,10682
32234,28800
32241,7622
32244,5140
32246,78836
32250,73214
32251,10785
32259,76353
32267,77927
32270,78983
32274,64081
32276,64879
32278,76597
32287,45938
32288,71412
32301,50312
32303,30116
32313,17583
32316,50982
32317,76624
32319,45865
32324,30767
32325,64682
32326,79042
32327,21789
32328,76704
32331,79059
32335,59645
32336,9913
32338,76406
32342,29815
32347,78987
32358,59579
32359,129826
32363,47819
32364,43886
32367,43883
32381,70073
32382,27606
32384,27563
32387,11135
32389,40230
32390,147656
32406,54623
32407,79267
32408,29870
32412,52880
32413,77804
32470,43550
32474,60181
32477,21811
32481,28527
32482,63137
32483,46127
32504,75621
32507,78888
32510,40383
32532,79695
32533,74802
32538,72920
32543,28497
32546,62870
32548,79618
32549,70458
32550,17333
32552,70643
32556,21811
32557,17362
32560,71549
32568,70280
32569,59129
32571,39215
32578,70359
32581,59149
32582,28665
32583,17335
32584,77859
32586,42857
32587,28610
32590,78293
32591,63103
32596,29357
32602,75312
32604,28530
32606,57713
32608,70360
32615,68175
32617,28800
32620,70480
32630,30601
32631,68171
32632,71161
32634,74453
32636,77408
32642,17507
32643,63137
32644,77615
32645,53521
32646,76597
32649,17409
32658,79376
32659,74325
32664,27596
32666,70107
32667,73988
32671,60181
32673,65940
32674,44427
32676,77548
32681,44692
32682,17606
32685,77585
32690,28612
32693,31843
32696,17369
32697,21760
32699,28513
32701,70073
32702,17436
32703,28586
32711,66448
32713,17429
32714,70187
32715,70215
32717,71351
32719,63136
32720,33619
32728,76936
32732,17328
32735,59137
32736,17702
32738,45279
32740,17486
32749,17449
32758,56423
32759,17705
32761,72306
32762,75870
32763,43529
32764,17447
32765,65818
32767,27576
32768,59445
32771,43550
32773,45278
32774,45115
32775,43462
32776,52867
32778,17699
32780,17647
32785,72870
32786,72478
32787,75817
32790,17446
32791,28710
32792,17357
32795,56348
32796,17634
32797,76449
32801,17646
32807,28725
32812,17439
32815,28499
32819,57198
32828,68176
32836,60392
32842,17636
32844,73979
32846,17613
32848,71473
32850,17368
32854,17676
32855,27571
32858,28527
32861,69168
32862,17445
32863,65583
32866,92229
32874,51371
32877,74990
32883,17392
32885,17278
32886,54805
32887,45106
32892,65754
32894,73501
32895,17342
32901,59551
32902,71110
32906,74276
32907,17590
32915,17305
32918,17300
32922,17418
32925,60401
32926,17641
32927,17625
32933,70482
32936,56422
32938,66029
32942,74749
32958,60441
32960,74094
32966,67072
32988,27588
32990,80361
32991,36986
32995,76299
33002,30237
33005,76633
33007,30473
33010,72733
33014,76808
33015,77955
33019,76749
33037,70467
33038,77886
33107,76299
33113,45115
33121,79851
33168,63554
33169,81395
33171,43915
33172,81255
33173,100076
33175,80049
33176,37712
33177,79987
33178,37713
33179,86821
33181,1663
33261,37340
33267,12082
33271,17431
33277,73641
33278,73328
33283,63261
33297,79376
33309,64647
33310,80101
33311,2805
33312,64753
33313,37001
33318,72277
33319,172
33320,173
33324,68093
33328,56121
33329,63243
33332,64690
33334,60695
33335,63244
33337,58045
33340,56116
33341,69563
33346,28483
33356,80793
33357,67927
33359,77866
33362,48612
33363,64474
33370,65229
33371,79695
33372,43874
33374,82408
33381,78414
33382,64702
33384,79185
33387,78414
33503,56224
33504,56223
33505,72292
33506,56225
33507,56226
33516,78099
33527,54834
33532,79834
33534,49356
33535,58255
33536,49345
33537,49344
33538,49342
33540,57536
33600,73070
33608,56954
33609,4896
33615,69168
33628,51322
33651,71821
33653,70552
33655,81203
33657,80712
33660,37422
33667,46102
33668,57239
33672,59551
33673,75870
33674,8170
33733,10975
33749,10235
33751,10107
33757,11110
33771,53521
33784,10866
33789,11106
33793,75393
33798,28427
33800,10552
33801,9874
33807,9962
33810,79443
33821,30467
33836,30130
33855,45872
33856,45871
33857,45781
33858,45870
33859,45778
33867,45784
33868,45779
33870,66448
33895,24475
33896,52219
33899,65749
33913,80969
33914,52248
33915,124168
33917,24886
33920,51018
33925,77872
33945,64420
33951,82367
33954,17627
33964,17575
33968,46038
33969,81017
33971,82027
33972,44766
33977,46038
33981,30172
34001,21789
34002,17683
34009,80484
34022,80249
34023,70686
34039,76749
34051,77806
34056,129598
34057,80025
34060,20705
34061,43534
34074,65061
34082,27553
34083,69198
34091,33616
34092,21799
34094,76298
34098,76704
34139,67830
34156,80356
34158,30753
34159,9308
34163,3759
34164,3791
34165,29306
34191,56355
34193,6625
34195,5291
34200,5660
34216,5291
34217,5289
34221,5288
34223,5286
34225,5288
34227,5286
34230,5285
34234,5280
34235,5281
34236,5281
34237,5283
34241,6497
34243,74842
34252,126486
34255,95164
34263,6555
34265,78293
34272,78647
34277,80883
34278,81510
34279,129510
34280,80757
34290,13882
34292,56309
34296,66396
34297,2371
34302,12034
34303,2357
34309,24773
34310,80431
34311,42141
34314,2404
34332,78011
34375,75416
34378,30621
34384,54743
34395,17657
34401,33623
34402,70484
34403,42858
34404,64614
34405,31988
34459,77492
34460,73501
34471,80483
34475,30347
34482,79944
34485,22718
34492,23660
34504,79114
34505,81640
34513,319
34515,77914
34532,81167
34533,17613
34536,67317
34541,79185
34544,43227
34553,65524
34557,27563
34560,32329
34563,54630
34565,81944
34570,81199
34581,57611
34583,78468
34586,65750
34588,17367
34589,81200
34590,78964
34593,33623
34602,81223
34603,82592
34608,81054
34609,79150
34612,81797
34614,32513
34615,81635
34621,79113
34623,82571
34630,71103
34644,78359
34649,28500
34653,78083
34657,80065
34662,67072
34663,42929
34665,59553
34666,27591
34678,10288
34683,81783
34684,81418
34691,5425
34692,3514
34693,23259
34694,81358
34695,17427
34696,43534
34701,79318
34704,28427
34706,81371
34708,23667
34709,78271
34710,75694
34714,45783
34717,81391
34718,78888
34722,57620
34723,81451
34726,28736
34736,17683
34737,17682
34751,2813
34754,82174
34755,82055
34758,81997
34759,81972
34760,81815
34764,58413
34771,78581
34772,61724
34773,80870
34776,81846
34780,77808
34794,81463
34823,58409
34824,30391
34825,68431
34827,81633
34828,70202
34830,81054
34831,81632
34833,64372
34835,81622
34836,81613
34838,58685
34841,81596
34842,81689
34843,81562
34844,81687
34854,26707
34857,84028
34861,58067
34863,4164
34864,51549
34868,79318
34869,39093
34870,77967
34871,78927
34872,78232
34876,39081
34878,57077
34879,61246
34884,81245
34917,81813
34923,80605
34924,5411
34925,62828
34926,62833
34927,72933
34933,36490
34934,81357
34945,30256
34946,41027
34949,81968
34950,24609
34952,23656
34953,81862
34963,74084
34965,81862
34968,77818
34969,1022
34970,77306
34971,28548
34972,68913
34980,81387
34989,78686
34995,81371
34999,80626
35000,93066
35005,81999
35011,76164
35014,58527
35018,51549
35022,71376
35033,79179
35035,79012
35039,79179
35057,82191
35058,5392
35060,45901
35073,82462
35077,65756
35084,38068
35085,17581
35087,79042
35094,82592
35098,81632
35099,82368
35100,81223
35101,82545
35104,82288
35110,82257
35111,79013
35112,82281
35113,17583
35119,17439
35120,62869
35121,82074
35129,82311
35132,29368
35133,66297
35138,82349
35143,64614
35145,81181
35148,49341
35149,49358
35154,62069
35156,80132
35160,82350
35161,62515
35164,49352
35165,65756
35167,68806
35169,78456
35172,82129
35174,5392
35176,2799
35177,82191
35182,68968
35183,64929
35186,83071
35192,80626
35193,49350
35196,24506
35198,81499
35201,81999
35204,82288
35207,83247
35213,59415
35214,7893
35215,75255
35216,7482
35218,64374
35223,30077
35226,56072
35229,80072
35232,116465
35233,80742
35262,12149
35264,45249
35273,24459
35274,67117
35282,82487
35284,67510
35287,68970
35289,80915
35294,73854
35295,82605
35300,75255
35301,76406
35323,69563
35340,82647
35355,82567
35361,82574
35364,58045
35372,82552
35373,48609
35375,82605
35383,82588
35384,82599
35386,59133
35395,82541
35397,81687
35398,82564
35404,75742
35405,81379
35415,80090
35424,81633
35427,68026
35428,74586
35429,82600
35430,5393
35431,82755
35434,82626
35436,30095
35442,79347
35443,82647
35444,82645
35450,120118
35451,83149
35453,75360
35456,48608
35457,48609
35458,80896
35459,80700
35469,48612
35470,63621
35474,83590
35475,40797
35476,30766
35482,23906
35485,81030
35488,23930
35489,89131
35490,23933
35491,43586
35499,1233
35502,83137
35506,44687
35508,81927
35509,81397
35514,46110
35517,24504
35519,82261
35524,81622
35538,88174
35552,82673
35557,81689
35565,43697
35568,68214
35570,48280
35573,82466
35580,72391
35582,79972
35585,81449
35589,40480
35600,81533
35609,80867
35611,31958
35613,82756
35616,82763
35620,82949
35628,58685
35629,64761
35638,82914
35640,82657
35645,83646
35652,82649
35654,68939
35656,74275
35658,19035
35662,80090
35664,64611
35679,81025
35681,66826
35692,75126
35694,65831
35695,85519
35704,81020
35713,83599
35722,132830
35730,83249
35732,7507
35741,83463
35765,82134
35766,49339
35769,83097
35770,83095
35772,88179
35773,83497
35780,75199
35782,80316
35784,92520
35786,81031
35805,83643
35812,43595
35813,11377
35824,69727
35826,75068
35827,17655
35828,53585
35830,77360
35834,81641
35836,77832
35840,85475
35841,35276
35842,28733
35846,76946
35847,27599
35849,78459
35857,45779
35862,17660
35864,37165
35867,87690
35870,17580
35872,69813
35873,30185
35877,79276
35882,28685
35883,75500
35893,42535
35918,37531
35919,43053
35930,45660
35936,51553
35948,104753
35952,83646
35953,88436
35956,49011
35960,69397
35968,67113
35982,52890
35988,82714
35996,59134
36000,38636
36015,60003
36019,149570
36021,82074
36033,41120
36034,94705
36035,90703
36055,81473
36061,49488
36066,40797
36071,83023
36075,107976
36077,97808
36080,64820
36081,94423
36088,44000
36090,38552
36095,104307
36101,80499
36107,28724
36113,75645
36122,37538
36125,437
36126,436
36129,82774
36130,96227
36156,78503
36167,17358
36170,78242
36174,66533
36179,107917
36182,30056
36190,70274
36246,42732
36250,109365
36253,96211
36255,103725
36257,106724
36258,103727
36262,98177
36263,81656
36264,81006
36266,4588
36268,28684
36273,99708
36295,74891
36299,73473
36318,71528
36321,69347
36324,99141
36327,103985
36332,77808
36335,29351
36337,30386
36339,102633
36341,82283
36350,100167
36352,100164
36353,98723
36356,100166
36365,83059
36397,82502
36398,49510
36400,71499
36403,68283
36404,41751
36427,73819
36435,80997
36461,2083
36462,102254
36469,57603
36470,103068
36475,68206
36476,23130
36481,38071
36488,30221
36495,101755
36496,101850
36500,111021
36502,24652
36510,90236
36519,101963
36520,116188
36528,101537
36530,45544
36550,107994
36552,102365
36556,30051
36558,73145
36733,69310
36735,101859
36741,82519
36744,136803
36754,100155
36755,83213
36766,4610
36770,56119
36783,58025
36784,49338
36792,103485
36799,103490
36801,103911
36806,136585
36808,70704
36809,103731
36811,83563
36812,103741
36840,100155
36848,104028
36853,68256
36858,108253
36860,108251
36862,104050
36863,61153
36864,108254
36865,876
36867,104161
36875,112696
36880,108246
36890,122327
36891,103965
36892,105353
36897,107055
36907,307
36908,231
36909,8259
36914,107995
36921,386
36927,102638
36932,111708
36937,28613
36939,81074
36945,104962
36948,39589
36949,18561
36955,105878
36956,36302
36958,108057
36959,81724
36962,103741
36967,74447
36971,108186
36983,108353
36988,78200
36995,108025
37016,107941
37020,108091
37021,107938
37036,107902
37038,107937
37044,108059
37049,108038
37053,47822
37055,37538
37059,75831
37074,108026
37075,107940
37076,88242
37077,108054
37080,108053
37125,32431
37131,73707
37134,28756
37135,125361
37139,89078
37140,61746
37142,73707
37144,78443
37145,44462
37146,68705
37147,95165
37161,69522
37164,73808
37165,57599
37168,115125
37198,108942
37199,73891
37207,76228
37226,69116
37238,111014
37240,81797
37242,878
37251,81746
37254,43664
37256,13772
37258,13794
37261,17289
37268,82377
37270,110259
37274,108090
37278,108377
37279,109607
37280,79012
37281,77762
37285,80894
37288,81562
37289,63774
37290,109332
37291,109334
37297,83459
37299,45114
37301,58631
37304,109309
37310,99284
37312,98713
37317,71155
37318,82574
37323,81137
37327,109585
37328,109584
37337,58629
37339,80085
37342,109657
37347,57011
37351,101691
37353,109800
37358,109869
37363,109887
37364,59635
37365,109929
37368,58629
37370,132985
37371,108234
37374,109724
37376,73028
37382,80673
37384,106063
37386,109786
37392,48290
37394,5432
37395,109655
37397,76633
37402,5462
37411,110285
37413,110365
37416,24893
37417,110577
37419,110286
37430,110363
37433,110466
37438,110772
37445,110523
37459,83093
37460,64100
37461,109321
37463,103063
37464,78722
37466,110585
37479,102433
37499,110523
37502,110635
37503,110598
37504,44697
37506,110691
37508,111677
37527,82466
37528,110742
37529,110743
37533,116256
37535,51367
37539,110774
37540,78325
37546,349
37547,110891
37557,3253
37563,102484
37564,100486
37565,104165
37569,28793
37570,78821
37571,99938
37572,69271
37578,3252
37579,64354
37581,18326
37582,19139
37588,61743
37591,103489
37593,78929
37594,76098
37605,5383
37607,43678
37608,64065
37610,111451
37629,111883
37638,111827
37644,112030
37647,241
37649,82565
37653,115122
37655,112029
37671,87691
37680,102165
37682,100544
37693,100162
37694,88208
37695,112218
37696,112345
37700,74604
37701,23965
37702,67512
37703,110447
37704,112266
37705,80852
37706,101563
37707,112700
37716,23911
37717,102203
37723,131347
37724,72855
37728,118351
37729,28472
37731,80309
37732,112641
37735,110131
37752,21793
37754,112905
37755,28487
37790,112800
37791,83755
37829,108077
37834,87987
37837,21798
37840,111589
37841,113148
37845,130353
37851,54549
37852,38745
37853,38676
37856,38675
37869,116200
37872,112708
37891,57467
37892,48067
37893,113499
37896,113525
37902,35308
37913,113779
37947,116195
37948,116192
37951,111827
37969,37165
37970,114276
37980,116191
37981,113803
37983,114444
37987,81994
37999,103271
38003,44697
38014,97873
38015,115557
38033,6741
38039,112779
38042,112355
38047,5673
38050,113799
38057,29047
38059,126243
38067,16183
38068,5610
